"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"659","4_61",4,119890.801490182,120334.095209977,41480.7517068769,41557.3680543838,440512.416666667,0.615393031781534,6107.75,446620.166666667,4756.96915207024,0.357889724192962,116117.801784042
"660","4_62",4,122998.969189179,123412.272177046,37643.9460069702,37707.138843138,441727.449257425,0.679407876883772,9315.625,451043.074257425,6302.58474915741,0.324731766049675,116117.801784042
"661","4_63",4,123643.350903647,123892.297247748,36280.6209280182,36317.1266769095,348556.546182266,0.700761021158698,10489.875,359046.421182266,6973.91205213725,0.312761059191017,116117.801784042
"662","4_64",4,125394.165749906,125773.254594967,40705.6650148155,40767.1488100541,397612.1875,0.616477863665393,9484.75,407096.9375,4782.04898922559,0.351084400356404,116117.801784042
"663","4_65",4,128448.348544225,128879.962618634,39293.3645977784,39359.3263104811,362780,0.672163410260012,14642.8333333334,377422.833333333,6097.59265644731,0.338960311905339,116117.801784042
"664","4_66",4,112014.044030736,112277.252593413,38594.6644992175,38639.9824132596,325107.704166667,0.59824062873866,9496.20833333334,334603.9125,4432.90805181118,0.33276536258517,116117.801784042
"665","4_67",4,132205.072868762,132515.725943646,43371.7598491142,43422.6870358172,454433.833333333,0.683810477573836,7766.91666666667,462200.75,6438.23924372029,0.37395374670092,116117.801784042
"666","4_68",4,120075.874630855,120398.442460622,34755.5124196729,34802.1641351952,330508.979166667,0.699164141371515,11119.625,341628.604166667,6916.43773520758,0.299714286702748,116117.801784042
"667","4_69",4,118082.015257858,118399.226850223,38700.0187021527,38751.9650593636,372338.644230769,0.621898226993796,6699,379037.644230769,4894.89670682705,0.333729750856249,116117.801784042
"668","4_7",4,122898.404965768,123269.948682494,35588.5423302916,35642.296977186,405332.125,0.723968070151597,11664.125,416996.25,7802.73865376326,0.306949463644465,116117.801784042
"669","4_70",4,123680.533946421,124137.840122358,36468.8983619298,36536.2576472638,429869.724257426,0.70172335890269,9315.625,439185.349257426,6994.25720479763,0.314648202824358,116117.801784042
"670","4_71",4,123743.275927357,124159.07994593,37224.9095211673,37287.3989214096,340721.21875,0.697720884989137,10241,350962.21875,6864.58907980832,0.321116989372202,116117.801784042
"671","4_72",4,125220.63321349,125683.633874111,40479.4524070959,40554.2193210232,358094,0.624960998673136,7922.75,366016.75,4954.1755456945,0.349250663532598,116117.801784042
